id,literal_id,printed_id,playagricola_card_id,revision_id,deck_id,type_id,name_ja,name_en,min_players_number,imp_prereq,imp_cost,description,ja_is_official,vps,has_arrow,has_bonus,has_neg_bonus,has_pan_icon,has_bread_icon,ag2_category_icon_id,special_color_id
110013,WM013,WM013,705,1,13,1,カウボーイ,Cowboy,3,,,累積するアクションスペース「羊1」「猪1」「牛1」には、ほかの家族コマがあっても、自分の家族を置いて使える。これによってその家畜1頭を得る。さらに未使用の農場スペース1つに同じ家畜を2頭まで置ける（その農場スペースは使用済みとはみなさない）,1,0,0,0,0,0,0,,
110014,WM014,WM014,1900,1,16,1,輪作農家,Crop Rotator,1,,,畑から最後の小麦/野菜を収穫するたび、その畑にすぐに野菜/小麦の種をまくことができる。このカードを出したとき、すぐに自分の畑全てからそれぞれ小麦1か野菜1を収穫する。,1,0,0,0,0,0,0,,
110015,WM015,WM015,1018,1,16,1,廃材商人,Debris Dealer,3,,,レンガの家を石の家に改築したとき、アクションの後すぐにレンガ2を得る。また木の家に住んでいなければ、ほかのプレイヤーが木/レンガの家を改築するたび、木材2/レンガ2を得る。,1,0,0,0,0,0,0,,
110016,WM016,WM016,897,1,16,1,外交官,Diplomat,3,,,ラウンド14で1回だけ、ほかのプレイヤーが家族コマを置いているアクションスペースを使える。このカードをラウンド7までに出していれば、その効果を1回ではなく2回使える。,1,0,0,0,0,0,0,,
110017,WM017,WM017,731,1,15,1,技師,Engineer,3,,,進歩を行うたび、そのコストを支払う前に食料1を得る。進歩カードに指示されたコストに石材が含まれていれば、食料1ではなく食料2を得る。,1,0,0,0,0,0,0,,
110018,WM018,WM018,563,1,15,1,建築専門家,Expert Builder,3,,,誰か（あなたを含む）が増築するたびに、増築したプレイヤーは、使用した資材から1つ選び、このカードの上に置く。あなたは、このカードに置かれた資材をいつでも、増築・改築に利用できる。,1,0,0,0,0,0,0,,
110019,WM019,WM019,646,1,15,1,家族計画家,Family Planner,1,,,現在のラウンドに4、7、10を足し、そのラウンドスペースに、ストックから家族コマをそれぞれ1つまで置く。そのラウンドのはじめに（それ以前は不可）、部屋があればその家族を増やせる（増やさなければストックに戻す）。この家族は新生児とみなし、次のラウンドからアクションに使える,1,0,0,0,0,0,0,,
110020,WM020,WM020,941,1,15,1,農業学校卒業生,Farm School Graduate,3,,,このカードはあなたの1枚目の職業としてのみ出せる。このカードを出したら、以降どのアクションスペースの「職業」アクションも使えなくなる。代わりに収穫のたび、食料2を支払えば職業を1枚だけ出せる,0,0,0,0,0,0,0,,
110021,WM021,WM021,186,1,13,1,柵商人,Fence Dealer,1,,,柵を作るたび、支払う木材1につき柵を2本置ける。ただしゲーム全体であなたが作れる柵は12本だけになる,0,0,0,0,0,0,0,,
110022,WM022,WM022,367,1,12,1,食通,Food Connoisseur,1,,,このカードに（下から）レンガ、野菜、石材、小麦、木材、葦を1つずつ重ねる。家族コマで「日雇い労働者」「漁」「小劇場」の食料を取るたびに、追加でここから1番上にあるものを得る,1,0,0,0,0,0,0,,
110023,WM023,WM023,2299,1,15,1,森の農夫,Forest Farmer,1,,,矢印マーカー3枚をこのカードに置く。毎ラウンド、労働と帰宅フェイズの間に、矢印マーカー1枚を捨てて木材1を支払えば、「畑1を耕す」または「畑1を耕す+種をまく」にいるあなたの家族コマを、まだ空いているアクションスペースに移動し、そのアクションを行うことができる,1,0,0,0,0,0,0,,
110024,WM024,WM024,2265,1,14,1,山師,Gem Hunter,1,,,家族のアクションで、資材が累積するアクションスペースからレンガを取るたびに、追加で石材1を得る。ただしラウンド9までは、累積するアクションスペースからレンガを3つ以上取った場合、石材1を得るには、レンガ1をアクションスペースに残さなければならない,1,0,0,0,0,0,0,,
110025,WM025,WM025,921,1,12,1,教父,Godfather,3,,,「家族を増やす」（ステージ2と5で登場）が埋まっているとき、その縦横に隣接するアクションスペースを、家族コマで使うたびに、アクションの直前に小麦1を共通のストックから得る,1,0,0,0,0,0,0,,
110026,WM026,WM026,1002,1,12,1,生垣の親方,Hedge Master,3,,,柵を1本以上作るたびにボーナス1点を得る。このカードを出したときに「柵を作る」のアクションが1回できる。,1,0,0,1,0,0,0,,
110027,WM027,WM027,537,1,13,1,女性相続人,Heiress,1,,,6/10/13ラウンドのはじめに木の家/レンガの家/石の家だったら、そのラウンドのはじめに1部屋増築できる。レンガの部屋はレンガ1少なく、石の部屋は石材2少なく増築できる（このカードを出したとき、対応する部屋タイルを該当ラウンドに置く）,0,0,0,0,0,0,0,,
110028,WM028,WM028,878,1,15,1,監督の少年,Herdsman,1,,,家族コマで「日雇い労働者」のアクションを使うたびに、追加で羊1を得る。ラウンド6からは羊1か猪1を得る。,1,0,0,0,0,0,0,,
110029,WM029,WM029,904,1,14,1,丘陵地農夫,Hill Farmer,1,,,柵を作るか、畑を耕すたびに、住居が2部屋なら食料2、3部屋なら食料1を得る。,1,0,0,0,0,0,0,,
110030,WM030,WM030,1681,1,12,1,古物商人,Hoarder,1,,,収穫のたびに、資材1を自分のストックからこのカードの上に置くことができる。得点計算で、このカードに資材が1/2/3/4種類あれば、それぞれボーナス1/2/3/5点を得る,1,0,0,1,0,0,0,,
110031,WM031,WM031,237,1,13,1,つましい農家の若者,Humble Farmboy,3,,,残り1/3/6/9ラウンドあれば、木材1/2/3/4を得る。得点計算で、自分の前にあるカード（職業カードと進歩カードのみ。物乞いカードは除く）が最も少ない人は（全員）3点得る,1,0,0,1,0,0,0,,
110032,WM032,WM032,1001,1,15,1,狩人,Hunter,1,,,収穫の繁殖フェイズ以外で家畜を手にいれるたびに、それをすぐに何頭でも食料に換えられる。羊/猪/牛はそれぞれ食料2/3/4になる。,1,0,0,0,0,0,0,,
110033,WM033,WM033,146,1,13,1,女官,Lady in Waiting,3,,,このカードをラウンド4までに出せば、まだストックにある家族コマ1個を、ラウンド12のスペースに置く。そのラウンドのはじめに食料2を払えば、部屋がなくてもその家族を住居に置ける。この家族はすでに大人で、ラウンド12から投入できる。,1,0,0,0,0,0,0,,
110034,WM034,WM034,1399,1,14,1,家畜番,Livestock Keeper,1,,,このカードを出したらすぐ猪1を得る。すｄに猪をもっていれば猪ではなく牛1を得る。収穫の繁殖フェイズのたびに、食料1を支払えば、家畜1種類のみを、1頭ではなく2頭増やせる,1,0,0,0,0,0,0,,
110035,WM035,WM035,1068,1,13,1,郵便夫,Mailman,3,,,4つのアクションスペース（家族コマがいてもいなくてもよい）に、木材2、レンガ2、葦1、石材1を置く。そのアクションスペースを使ったプレイヤーは、あなたに食料1を支払えば、追加で置かれた資源を得ることができる（自分で取る場合は無料）,1,0,0,0,0,0,0,,
110036,WM036,WM036,505,1,14,1,シェフ,Master Cook,3,,,毎ラウンド、最初の家族をアクションスペースではなくこのカードに置いて、食料2とゲスト1人を得ることができる。このゲストは同じラウンドで使い、その後に返さなければならない。（最初の家族と次の家族を連続して置くときには、このカードに家族を置くことはできない）,1,0,0,0,0,0,0,,
110037,WM037,WM037,691,1,16,1,厩務員,Master Stableman,1,,,家族のアクションで家畜の累積スペースから家畜2頭以上を取るたびに、その家畜を取る前に、厩を2軒まで、1軒につき木材1で作ることができる（「家畜の累積スペース」とは、毎ラウンド家畜が追加されるアクションスペースを指す）,1,0,0,0,0,0,0,,
110038,WM038,WM038,230,1,16,1,簡略主義者,Minimalist,3,,,得点計算のとき、進歩カードを0/1/2/3枚しか出していなければ、ボーナス9/6/4/2点を得る。,1,0,0,1,0,0,0,,
110039,WM039,WM039,2113,1,16,1,質屋,Pawnbroker,1,,,自分が出している進歩カード1枚につき1回だけ、印刷された得点の3倍の食料を受け取れる。その後、食料を取った進歩カードは戻したり取り除いたりできず、その得点はなくなる。「質屋」のカード効果がなくなっても得点はないままとなる,1,0,0,0,0,0,0,,
110040,WM040,WM040,2126,1,15,1,自給自足者,Permaculturist,1,,,小麦を、未使用の農場スペースに植えられる。小麦を植えたスペースは小麦畑となる。ほかの畑に隣接していなくてもよい。（小麦が全て収穫されたら、未使用のスペースに戻る。）このスペースの小麦は、いつでも共通のストックに戻せる。遅くとも得点計算までには（あるいはこのカードの効果がなくなったときに）戻さなければならない,1,0,0,0,0,0,0,,
110041,WM041,WM041,732,1,13,1,政治家,Politician,1,,,このカードを出したら、すぐに石材1を得る。1ラウンドにつき2回まで、葦1を石材1か、石材1を葦1に交換できる。,1,0,0,0,0,0,0,,
110042,WM042,WM042,180,1,14,1,リフォーム士,Remodeler,1,,,木の家を改築する直前に、すでに建ててある厩を1つ戻せば、資材を払わずに1部屋増築できる（この厩は後から建てられる）,1,0,0,0,0,0,0,,
110043,WM043,WM043,1065,1,16,1,資材貸し,Resource Lender,3,,,アクションスペースから資材を取るたびに、自分のストックに置く代わりに、その中の1種類の資源を1つ追加することができる。ただし、このとき手に入れた資材を全て、好きな順序で1つずつ、これ以降のラウンドスペースに置かなければならない。（ラウンドスペースに置ききれない分はなくなる。）この資材はそれぞれのラウンドのはじめに得る,1,0,0,0,0,0,0,,
110044,WM044,WM044,756,1,14,1,倉庫の女,Silo Girl,3,,,石の家に改築したらすぐ、まだ行われていない偶数のラウンドスペース全てに、共通のストックから小麦1ずつ、奇数のラウンドスペース全てに、共通のストックから野菜1ずつ置く。各ラウンドのはじめにこの小麦か野菜を取る（すでに石の家になっていたら、カードを出してすぐに小麦と野菜を置く）,1,0,0,0,0,0,0,,
110045,WM045,WM045,1073,1,14,1,厩配達人,Stable Deliveryman,1,,,現在のラウンドに3、5、7、9を足し、そのラウンドスペースに、まだ建てていない厩を1軒ずつ置くことができる。そのラウンドのはじめに、木材1を支払えば、この厩を建てられる（木材を支払わなければ、厩はストックに戻る。それまではラウンドスペースに置いた厩を取ることはできない）,1,0,0,0,0,0,0,,
110046,WM046,WM046,977,1,15,1,石材管理者,Stone Curator,1,,,石材の累積スペースを使うたびに、追加で食料1を得る。得点計算で石の家2部屋につきボーナス1点と、コストに石材が指示された進歩カード2枚につきボーナス1点を得る。（「石材の累積スペース」とは、毎ラウンド石材が追加されるアクションスペースを指す）,1,0,0,1,0,0,0,,
110047,WM047,WM047,886,1,14,1,倉庫人,Storehouse Minder,3,,,このカードを出したらすぐ、手持ちの資材を4種類まで、各1個ずつこのカードに置くことができる（後から置くことはできない）。収穫のたび、資材を2種類まで、各1個ずつ共通のストックから取ってこのカードの上に加える。ただし加えるのは、この時点でカードに置かれている資材と同じものに限る。1ラウンドに1回、このカードから1種類の資材を全部取ることができる,1,0,0,0,0,0,0,,
110048,WM048,WM048,548,1,12,1,日曜労働者,Sunday Worker,3,,,ラウンド7とラウンド14に1回ずつ、食料1を支払えば、1つの家族コマで1つのアクションを2回できる。その際、累積するアクションスペースでは、それまでに累積していたものの2倍を受け取る。,1,0,0,0,0,0,0,,
110049,WM049,WM049,551,1,16,1,日の出崇拝者,Sunrise Admirer,1,,,以降の3ラウンドで、ラウンドのはじめに食料2を支払えば、最も東側（家の反対側）の農場スペース3つのうち1つを畑にすることができる。（畑同士は隣接しなければならないことに注意。）その農場スペース3つのいずれかが未使用なのに畑にしなかったら、このカードはゲームから除外される（自分の職業に数えない）,1,0,0,0,0,0,0,,
